0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
34, 23486, 4.1282, 4.0000, 0.0004, 0.0426, 10.4000, 0.2949, -1137.2400, 2498.3498, 15.0000, 39.0000, 0.0002, 0.5380, 149.0146, 0.7905, 0.1486, 25.0000, 0.0305, 9.8261, 1.6090, 8.2692, 3.1000, 31.1308, 9.8700, 18.6059, 22.5231, 67.1075, 9.0000, 0.0158, 0.6456
35, 24310, 4.2800, 4.0000, 0.0014, 0.0414, 9.9000, 0.3300, -723.5100, 2056.9760, 12.0000, 25.0000, 0.0003, 0.5392, 121.1073, 0.7815, 0.1507, 25.0000, 0.0527, 9.2233, 1.6400, 8.0700, 7.2000, 42.7160, 8.9000, 13.5120, 19.2000, 82.5714, 9.0000, 0.0264, 0.6961
36, 24844, 3.8824, 4.0000, 0.0007, 0.0603, 9.3000, 0.3015, -758.3100, 2263.2719, 8.5000, 26.1667, 0.0002, 0.4727, 158.6777, 0.7439, 0.1544, 16.0000, 0.0450, 10.0993, 1.3824, 8.3529, 5.5000, 66.8813, 8.0000, 9.5618, 14.0335, 63.0208, 4.0000, 0.0425, 0.6061
37, 25510, 4.5536, 4.0000, 0.0008, 0.0492, 8.4000, 0.3214, -1355.8400, 2393.2199, 19.0000, 46.3333, 0.0002, 0.5298, 92.1012, 0.7610, 0.1570, 19.0000, 0.0410, 9.5907, 1.4643, 7.9018, 11.9000, 45.0631, 9.8000, 16.2486, 21.9866, 108.5762, 5.0000, 0.0212, 0.6821
38, 26082, 4.6625, 4.0000, 0.0014, 0.0255, 7.2000, 0.4375, -776.1300, 2022.4738, 13.0000, 26.6667, 0.0005, 0.5976, 83.2838, 0.8005, 0.1647, 21.0000, 0.0371, 8.7305, 1.4125, 7.0000, 9.7000, 60.2708, 8.6200, 11.4775, 16.6667, 120.0714, 3.0000, 0.0093, 0.7561
39, 26516, 4.2222, 4.0000, 0.0004, 0.0535, 7.8000, 0.2889, -785.2700, 2425.3859, 10.5000, 27.0000, 0.0002, 0.5912, 145.9854, 0.7579, 0.1619, 26.0000, 0.0377, 9.5076, 1.4444, 7.7630, 9.4000, 57.2300, 8.5500, 11.9844, 16.1333, 68.5000, 3.0000, 0.0267, 0.6861
40, 27155, 4.4766, 4.0000, 0.0007, 0.0472, 8.4000, 0.3271, -777.0200, 2102.7730, 12.5000, 26.7500, 0.0004, 0.5225, 107.1342, 0.7695, 0.1579, 20.0000, 0.0363, 9.4040, 1.5794, 8.0935, 8.1000, 46.0632, 8.2400, 13.4799, 18.1766, 93.3409, 6.0000, 0.0181, 0.6757
41, 27709, 4.8759, 4.0000, 0.0003, 0.0459, 9.1000, 0.2660, -1034.0000, 2724.0528, 8.0000, 35.4444, 0.0001, 0.4924, 129.8953, 0.7752, 0.1583, 42.0000, 0.0616, 10.3194, 1.5106, 8.6525, 5.0000, 47.2317, 10.1000, 14.4555, 18.8173, 76.9851, 8.0000, 0.0224, 0.6018
42, 29171, 4.4397, 3.0000, 0.0008, 0.0385, 5.7000, 0.3404, -1106.2500, 1974.3914, 19.0000, 37.8000, 0.0002, 0.4365, 111.3144, 0.7378, 0.1704, 21.0000, 0.0454, 10.1983, 1.4539, 7.9220, 6.7000, 55.2120, 8.8000, 12.5640, 18.9295, 89.8356, 6.0000, 0.0398, 0.6041
43, 29850, 4.4024, 4.0000, 0.0010, 0.0519, 7.9000, 0.2927, -471.3600, 2166.6370, 6.0000, 16.4000, 0.0004, 0.5698, 137.9124, 0.7778, 0.1605, 8.0000, 0.0642, 8.9924, 1.4756, 8.1951, 3.1000, 65.3524, 9.4100, 8.2182, 12.4137, 72.5098, 2.0000, 0.0099, 0.7093
44, 30258, 5.0260, 4.0000, 0.0019, 0.0284, 8.7000, 0.2727, -1124.5800, 2408.8376, 17.0000, 38.5000, 0.0005, 0.6026, 78.8955, 0.7915, 0.1564, 8.0000, 0.0498, 8.6223, 1.5844, 8.7532, 3.1000, 33.7159, 10.0000, 18.1211, 23.1922, 126.7500, 1.0000, 0.0237, 0.7692
45, 30683, 4.3932, 4.0000, 0.0006, 0.0332, 8.0000, 0.3447, -1002.1100, 1701.9604, 18.5000, 34.3333, 0.0002, 0.3952, 117.0068, 0.7814, 0.1614, 31.0000, 0.0461, 10.5610, 1.5291, 7.4272, 5.7000, 42.6226, 8.4200, 15.8437, 19.3644, 85.4651, 10.0000, 0.0221, 0.5571
46, 31770, 4.4731, 4.0000, 0.0016, 0.0240, 7.0000, 0.3548, -904.6800, 1926.3548, 15.0000, 31.0000, 0.0004, 0.5729, 86.8056, 0.7916, 0.1663, 27.0000, 0.0401, 8.9586, 1.4946, 7.1828, 7.8000, 48.9248, 9.2900, 14.1366, 18.4215, 115.2000, 3.0000, 0.0180, 0.7396
47, 32272, 4.2201, 4.0000, 0.0005, 0.0406, 9.0000, 0.3493, -1015.6100, 2101.3181, 13.5000, 34.8333, 0.0002, 0.4460, 137.9797, 0.7926, 0.1558, 35.0000, 0.0323, 10.3804, 1.5598, 7.4115, 6.4000, 39.5194, 9.5200, 16.4007, 19.8663, 72.4744, 6.0000, 0.0111, 0.5822
48, 33360, 4.3277, 4.0000, 0.0009, 0.0365, 7.9000, 0.3782, -1159.9900, 1662.3038, 18.0000, 39.6667, 0.0003, 0.5500, 81.9444, 0.7828, 0.1609, 25.0000, 0.0216, 9.2972, 1.4790, 7.4706, 3.1000, 41.4506, 8.5000, 17.3321, 21.5810, 122.0339, 5.0000, 0.0133, 0.7083
49, 33966, 5.5556, 4.0000, 0.0000, 0.0208, 7.3000, 0.3333, -370.1500, 3590.9291, 6.0000, 13.0000, 0.0000, 1.0000, 0.0000, 0.7949, 0.1923, 3.0000, 0.1026, 5.2069, 1.5556, 8.2222, 15.9000, 66.1000, 12.7800, 6.2756, 11.3538, 0.0000, 1.0000, 0.0000, 1.0000
50, 34017, 1.5000, 4.0000, 0.0000, 0.0000, 5.0000, 0.5000, -370.1500, 3590.9291, 6.0000, 13.0000, 0.0000, 1.0000, 0.0000, 0.7949, 0.1923, 0.0000, 0.1026, 5.2069, 1.5000, 8.0000, 13.0000, 77.9050, 12.7800, 2.8900, 11.3538, 0.0000, 1.0000, 0.0000, 1.0000
51, 34031, 9.0000, 4.0000, 0.0000, 0.0000, 9.7000, 0.0000, -370.1500, 3590.9291, 6.0000, 13.0000, 0.0000, 1.0000, 0.0000, 0.7949, 0.1923, 0.0000, 0.1026, 5.2069, 2.0000, 10.0000, 3.1000, 35.6050, 12.7800, 8.7900, 11.3538, 0.0000, 1.0000, 0.0000, 1.0000
1, 0, 3.5000, 4.0000, 0.0028, 0.0000, 9.7000, 0.0000, -839.4000, 2020.3775, 14.0000, 29.0000, 0.0011, 0.7000, 266.6667, 0.7097, 0.1484, 0.0000, 0.0516, 7.1632, 1.5000, 15.5000, 13.0000, 77.9050, 8.2300, 2.8900, 18.4966, 37.5000, 3.0000, 0.0774, 0.8000
2, 16, 4.3263, 4.0000, 0.0015, 0.0228, 10.2000, 0.3263, -700.9100, 2043.3709, 13.5000, 24.2500, 0.0004, 0.4851, 156.8474, 0.8017, 0.1521, 18.0000, 0.0291, 9.4407, 1.7263, 6.8947, 8.1000, 36.6824, 9.2200, 14.0430, 18.7722, 63.7563, 10.0000, 0.0205, 0.6535
3, 588, 4.0795, 4.0000, 0.0006, 0.0223, 7.9000, 0.3841, -879.9300, 1846.3590, 20.0000, 30.2000, 0.0002, 0.5000, 142.9980, 0.7934, 0.1620, 21.0000, 0.0340, 9.8460, 1.6358, 6.8344, 8.2000, 37.7966, 9.4900, 15.4900, 20.2919, 69.9310, 13.0000, 0.0200, 0.6410
4, 1443, 4.2882, 4.0000, 0.0007, 0.0161, 8.3000, 0.3765, -824.2300, 2451.1765, 19.0000, 28.3333, 0.0002, 0.4659, 125.2583, 0.8077, 0.1601, 32.0000, 0.0242, 10.1209, 1.6000, 6.7000, 3.1000, 42.7167, 9.0800, 14.3400, 17.4510, 79.8351, 11.0000, 0.0161, 0.6080
5, 2439, 4.6720, 4.0000, 0.0005, 0.0167, 7.5000, 0.4160, -726.4600, 2442.5587, 14.5000, 25.0000, 0.0002, 0.5581, 115.3777, 0.8139, 0.1639, 20.0000, 0.0347, 9.4870, 1.6560, 6.9040, 8.8000, 41.3624, 9.9000, 13.7008, 17.3600, 86.6719, 8.0000, 0.0056, 0.6822
6, 3162, 4.8430, 4.0000, 0.0004, 0.0264, 8.5000, 0.3721, -712.4900, 2805.3845, 11.0000, 24.5714, 0.0002, 0.4916, 140.4451, 0.8010, 0.1584, 23.0000, 0.0406, 10.1228, 1.5116, 7.2500, 6.9000, 54.0113, 9.0900, 11.8301, 15.4100, 71.2022, 6.0000, 0.0142, 0.6089
7, 4150, 4.7797, 4.0000, 0.0005, 0.0251, 8.5000, 0.3842, -733.7200, 2339.6197, 10.5000, 25.2857, 0.0002, 0.5109, 128.7807, 0.8121, 0.1588, 33.0000, 0.0161, 9.9298, 1.6045, 7.0113, 6.2000, 45.4276, 9.1000, 13.2048, 17.5719, 77.6514, 11.0000, 0.0040, 0.6413
8, 5148, 4.6089, 4.0000, 0.0004, 0.0188, 6.7000, 0.4158, -651.8600, 2496.8518, 11.0000, 22.4444, 0.0002, 0.4787, 108.7127, 0.8029, 0.1694, 42.0000, 0.0188, 10.1754, 1.5198, 6.4307, 5.8000, 55.4786, 8.4900, 11.0970, 14.3243, 91.9855, 12.0000, 0.0090, 0.6114
9, 6267, 4.5000, 4.0000, 0.0004, 0.0192, 7.0000, 0.4320, -749.3900, 2621.3151, 12.0000, 25.7500, 0.0001, 0.4720, 133.1994, 0.8059, 0.1678, 48.0000, 0.0184, 10.3022, 1.4757, 6.3252, 6.0000, 55.8521, 8.7500, 11.8661, 15.7369, 75.0754, 12.0000, 0.0070, 0.5935
10, 7414, 4.6562, 4.0000, 0.0006, 0.0221, 7.7000, 0.4250, -662.7400, 2613.7145, 12.0000, 22.8571, 0.0002, 0.5301, 113.9498, 0.8029, 0.1628, 30.0000, 0.0122, 9.8233, 1.5750, 6.6312, 7.4000, 50.3900, 9.2400, 11.9093, 15.8929, 87.7580, 15.0000, 0.0100, 0.6506
11, 8320, 4.7390, 4.0000, 0.0004, 0.0138, 6.2000, 0.4257, -909.4400, 2385.4870, 14.0000, 31.1250, 0.0001, 0.4825, 113.5521, 0.8017, 0.1727, 60.0000, 0.0241, 10.2585, 1.5141, 6.1566, 3.1000, 47.1540, 8.9300, 14.4146, 17.7512, 88.0653, 10.0000, 0.0117, 0.6070
12, 9695, 4.3353, 4.0000, 0.0005, 0.0126, 6.2000, 0.4335, -1012.3200, 2529.7977, 18.5000, 34.6000, 0.0002, 0.5000, 176.1141, 0.8065, 0.1726, 36.0000, 0.0209, 10.0609, 1.5260, 6.3121, 6.7000, 42.6154, 9.1700, 15.9109, 19.6203, 56.7814, 9.0000, 0.0084, 0.6180
13, 10654, 4.2042, 4.0000, 0.0009, 0.0175, 7.2000, 0.4718, -687.3800, 1937.2778, 9.0000, 23.6667, 0.0002, 0.4662, 155.2228, 0.8067, 0.1658, 29.0000, 0.0175, 9.9335, 1.6127, 6.7183, 5.5000, 46.3809, 8.8600, 12.6696, 16.2272, 64.4235, 9.0000, 0.0100, 0.6216
14, 11459, 4.6620, 4.0000, 0.0006, 0.0290, 8.0000, 0.3803, -452.9200, 2347.4970, 7.0000, 15.7778, 0.0002, 0.4967, 143.8533, 0.7818, 0.1614, 26.0000, 0.0265, 9.8992, 1.4930, 6.7465, 5.8000, 64.5163, 7.3500, 8.1802, 11.6632, 69.5152, 8.0000, 0.0277, 0.6291
15, 12255, 5.0522, 4.0000, 0.0007, 0.0162, 8.0000, 0.4000, -666.7600, 2372.4661, 12.5000, 23.0000, 0.0002, 0.6333, 88.8889, 0.8135, 0.1615, 21.0000, 0.0103, 9.0965, 1.6087, 7.0174, 6.7000, 47.3943, 8.9900, 12.3626, 16.1565, 112.5000, 12.0000, 0.0088, 0.7500
16, 12939, 4.4237, 4.0000, 0.0005, 0.0170, 8.2000, 0.4198, -761.1700, 1887.8046, 15.5000, 26.2000, 0.0001, 0.4096, 162.0348, 0.8196, 0.1608, 56.0000, 0.0157, 10.6867, 1.6947, 6.6641, 5.7000, 36.8741, 8.7200, 14.6249, 18.4189, 61.7151, 26.0000, 0.0026, 0.5498
17, 14472, 4.8269, 4.0000, 0.0003, 0.0182, 9.0000, 0.3979, -865.7800, 2195.7898, 21.0000, 29.7692, 0.0001, 0.3905, 129.4522, 0.8137, 0.1564, 103.0000, 0.0151, 10.8756, 1.6563, 6.8966, 3.1000, 36.4936, 9.2800, 15.5647, 19.3496, 77.2486, 37.0000, 0.0108, 0.5274
18, 16789, 4.6188, 4.0000, 0.0004, 0.0171, 6.4000, 0.4199, -880.7200, 2190.7952, 15.0000, 30.1667, 0.0001, 0.5348, 89.7938, 0.8002, 0.1707, 46.0000, 0.0151, 9.7762, 1.5249, 6.5359, 5.5000, 47.2125, 8.8500, 14.1684, 17.8125, 111.3662, 12.0000, 0.0120, 0.6684
19, 17788, 4.2564, 4.0000, 0.0010, 0.0205, 5.7000, 0.4615, -681.3600, 1714.3826, 10.5000, 23.4000, 0.0004, 0.4390, 150.7039, 0.7934, 0.1751, 24.0000, 0.0205, 9.8747, 1.4103, 6.2735, 7.6000, 63.7763, 8.1300, 10.1770, 12.7788, 66.3553, 3.0000, 0.0110, 0.6098
20, 18425, 4.7600, 4.0000, 0.0003, 0.0154, 6.4000, 0.4571, -727.8400, 2699.7745, 14.5000, 25.0000, 0.0001, 0.5525, 114.7706, 0.8115, 0.1710, 33.0000, 0.0144, 9.8256, 1.5714, 6.3657, 6.2000, 48.5171, 8.5400, 12.7029, 15.9429, 87.1303, 10.0000, 0.0021, 0.6575
21, 19399, 4.4535, 4.0000, 0.0006, 0.0175, 5.4000, 0.4302, -625.5300, 2021.5884, 10.5000, 21.5000, 0.0003, 0.5618, 176.7454, 0.8057, 0.1769, 25.0000, 0.0109, 9.2035, 1.3953, 6.2674, 3.1000, 66.9660, 8.6100, 9.2601, 12.7860, 56.5786, 2.0000, 0.0000, 0.6742
22, 19860, 4.2514, 4.0000, 0.0008, 0.0207, 5.8000, 0.4426, -762.4400, 1823.3202, 10.5000, 26.1429, 0.0002, 0.3968, 150.6117, 0.7961, 0.1749, 43.0000, 0.0197, 10.4490, 1.4863, 6.5902, 5.3000, 54.5557, 7.8600, 12.1445, 16.7959, 66.3959, 6.0000, 0.0083, 0.5661
23, 20829, 4.7572, 4.0000, 0.0008, 0.0178, 8.6000, 0.3931, -838.5400, 1739.2359, 14.0000, 28.8333, 0.0002, 0.4972, 88.0122, 0.8243, 0.1579, 40.0000, 0.0237, 9.8430, 1.7168, 6.9884, 3.1000, 32.3310, 8.9500, 15.9128, 20.3195, 113.6206, 14.0000, 0.0000, 0.6536
24, 21845, 4.5085, 4.0000, 0.0003, 0.0158, 5.7000, 0.4403, -856.0500, 2739.8480, 14.5000, 29.3000, 0.0001, 0.4686, 162.5113, 0.8018, 0.1761, 62.0000, 0.0177, 10.5871, 1.4744, 6.5870, 5.7000, 52.3610, 8.6300, 13.2350, 17.3173, 61.5342, 10.0000, 0.0063, 0.5644
25, 23432, 4.3591, 4.0000, 0.0003, 0.0199, 8.8000, 0.3818, -636.0600, 1836.7488, 12.0000, 22.0000, 0.0001, 0.4826, 122.1172, 0.8137, 0.1572, 56.0000, 0.0215, 10.2499, 1.7227, 6.9000, 4.9000, 38.7623, 8.6400, 13.3182, 17.8909, 81.8885, 21.0000, 0.0092, 0.6043
26, 24739, 4.9877, 4.0000, 0.0008, 0.0241, 8.0000, 0.3580, -585.3000, 1997.3526, 9.0000, 20.2500, 0.0002, 0.5145, 104.2467, 0.7566, 0.1616, 34.0000, 0.0157, 9.7953, 1.6358, 6.9259, 5.1000, 47.8924, 8.6600, 11.6100, 16.4951, 95.9263, 12.0000, 0.0577, 0.6590
27, 25695, 4.9655, 5.0000, 0.0012, 0.0191, 9.9000, 0.3793, -555.8000, 2001.5117, 9.0000, 19.3333, 0.0003, 0.5164, 107.4980, 0.8215, 0.1512, 26.0000, 0.0218, 9.4554, 1.6466, 7.9138, 5.5000, 47.9134, 9.3800, 11.3793, 15.6644, 93.0250, 11.0000, 0.0082, 0.6803
28, 26432, 4.4860, 4.0000, 0.0011, 0.0190, 5.7000, 0.4019, -622.1200, 2305.2622, 13.0000, 21.4000, 0.0003, 0.5182, 160.3306, 0.8062, 0.1747, 11.0000, 0.0294, 9.4616, 1.5421, 6.5421, 6.0000, 54.6561, 8.8600, 10.9523, 14.5413, 62.3711, 1.0000, 0.0000, 0.6636
29, 27013, 4.6923, 4.0000, 0.0006, 0.0090, 8.3000, 0.4231, -755.1000, 1930.5186, 15.0000, 26.0000, 0.0002, 0.5185, 108.0597, 0.8203, 0.1599, 48.0000, 0.0135, 9.8842, 1.6978, 7.0604, 3.1000, 36.8109, 9.1900, 14.5841, 17.6527, 92.5415, 15.0000, 0.0108, 0.6508
30, 28129, 4.3744, 4.0000, 0.0005, 0.0208, 7.0000, 0.4097, -947.0400, 2951.1728, 14.0000, 32.4286, 0.0001, 0.4850, 145.5175, 0.7923, 0.1677, 48.0000, 0.0327, 10.2774, 1.5374, 6.7533, 5.3000, 43.8522, 8.9000, 15.1990, 20.3723, 68.7203, 13.0000, 0.0160, 0.6009
31, 29384, 4.8651, 4.0000, 0.0003, 0.0288, 9.8000, 0.3254, -605.2800, 2364.4045, 9.0000, 21.0000, 0.0002, 0.5672, 103.5865, 0.7736, 0.1518, 23.0000, 0.0157, 9.4902, 1.6905, 7.5556, 3.1000, 42.5057, 8.9200, 12.5476, 17.6063, 96.5376, 11.0000, 0.0458, 0.6866
32, 30151, 4.5455, 4.0000, 0.0007, 0.0142, 8.0000, 0.4470, -767.2700, 2069.3780, 16.5000, 26.4000, 0.0002, 0.5662, 135.1644, 0.7990, 0.1611, 30.0000, 0.0142, 9.4757, 1.7121, 6.4242, 6.7000, 35.1935, 8.8900, 14.9090, 18.7418, 73.9840, 18.0000, 0.0258, 0.6912
33, 30930, 4.7027, 4.0000, 0.0008, 0.0133, 8.5000, 0.4324, -532.9000, 1988.4683, 10.5000, 18.5000, 0.0003, 0.5470, 103.7329, 0.8074, 0.1585, 24.0000, 0.0207, 9.3594, 1.7117, 6.4505, 7.8000, 43.2467, 9.0100, 11.8232, 15.3279, 96.4014, 12.0000, 0.0207, 0.6923
34, 31608, 4.7697, 4.0000, 0.0003, 0.0137, 8.4000, 0.3980, -628.2200, 2492.0377, 8.5000, 21.7143, 0.0001, 0.4245, 104.2285, 0.8218, 0.1601, 64.0000, 0.0214, 10.6741, 1.6546, 6.8816, 5.8000, 44.8154, 8.4900, 12.4029, 16.3173, 95.9431, 24.0000, 0.0044, 0.5535
35, 33435, 4.5926, 4.0000, 0.0002, 0.0199, 8.0000, 0.4321, -785.1200, 2339.1846, 15.5000, 27.0000, 0.0001, 0.4570, 124.1536, 0.8116, 0.1621, 79.0000, 0.0150, 10.5725, 1.6080, 6.5093, 4.8000, 43.3911, 9.0500, 13.9147, 17.4667, 80.5454, 26.0000, 0.0054, 0.5668
36, 35301, 4.6614, 4.0000, 0.0008, 0.0232, 8.0000, 0.3701, -612.3600, 2260.6206, 11.0000, 21.1667, 0.0003, 0.5037, 126.2003, 0.7981, 0.1610, 23.0000, 0.0273, 9.7322, 1.5512, 6.8976, 5.5000, 54.1209, 8.6600, 10.9689, 13.5060, 79.2391, 8.0000, 0.0177, 0.6444
37, 36037, 4.9403, 4.0000, 0.0004, 0.0183, 9.0000, 0.3781, -728.3800, 2377.3436, 14.5000, 25.1250, 0.0001, 0.5385, 103.0880, 0.8078, 0.1564, 41.0000, 0.0266, 9.9029, 1.7164, 7.0995, 5.1000, 36.1242, 9.7400, 14.4625, 19.0052, 97.0045, 20.0000, 0.0175, 0.6538
38, 37242, 4.5275, 4.0000, 0.0014, 0.0126, 9.0000, 0.4505, -882.4700, 1618.6025, 18.0000, 30.3333, 0.0005, 0.5106, 149.3889, 0.8249, 0.1552, 18.0000, 0.0217, 9.2798, 1.6923, 6.8352, 6.4000, 32.8774, 10.8500, 16.2092, 20.9245, 66.9394, 11.0000, 0.0072, 0.6702
39, 37799, 4.3647, 4.0000, 0.0009, 0.0161, 7.9000, 0.4118, -615.0100, 1903.9934, 12.0000, 21.2500, 0.0004, 0.5506, 126.2467, 0.8145, 0.1613, 21.0000, 0.0282, 9.0894, 1.6118, 6.4941, 7.2000, 48.9110, 8.7700, 11.7163, 15.0882, 79.2100, 8.0000, 0.0081, 0.6966
40, 38298, 5.1509, 4.0000, 0.0007, 0.0154, 8.7000, 0.3962, -612.5200, 2244.2801, 12.0000, 21.2000, 0.0002, 0.6306, 87.6552, 0.8151, 0.1572, 20.0000, 0.0339, 9.0467, 1.6415, 6.8962, 7.6000, 46.4453, 9.9500, 12.0478, 16.7819, 114.0833, 9.0000, 0.0123, 0.7477
41, 38950, 4.7061, 4.0000, 0.0004, 0.0217, 8.6000, 0.4046, -581.7000, 2679.7658, 9.0000, 20.1538, 0.0001, 0.4460, 121.3705, 0.7864, 0.1586, 52.0000, 0.0192, 10.4676, 1.6985, 7.0916, 5.4000, 42.6880, 8.2700, 12.3120, 15.8478, 82.3923, 25.0000, 0.0332, 0.5791
42, 40517, 4.7568, 4.0000, 0.0006, 0.0207, 7.2000, 0.3986, -716.9800, 3248.1880, 11.0000, 24.6667, 0.0002, 0.5714, 118.0638, 0.8000, 0.1659, 23.0000, 0.0293, 9.5685, 1.5811, 6.7027, 5.5000, 48.0389, 8.8600, 12.6868, 16.6234, 84.7000, 5.0000, 0.0134, 0.6883
43, 41340, 4.8550, 4.0000, 0.0005, 0.0232, 6.6000, 0.4084, -763.0800, 2077.9432, 12.0000, 26.2000, 0.0001, 0.4416, 98.3004, 0.7839, 0.1698, 54.0000, 0.0337, 10.3786, 1.5725, 6.7328, 3.1000, 47.2069, 8.2200, 13.1837, 16.5869, 101.7290, 17.0000, 0.0232, 0.5912
44, 42768, 4.3906, 4.0000, 0.0006, 0.0152, 6.9000, 0.4375, -744.9900, 2397.4738, 15.5000, 25.6000, 0.0003, 0.5489, 161.6824, 0.8089, 0.1676, 34.0000, 0.0235, 9.6221, 1.6953, 5.9922, 8.2000, 37.4276, 9.3000, 14.3987, 18.9900, 61.8497, 12.0000, 0.0083, 0.6617
45, 43493, 4.8710, 4.0000, 0.0048, 0.0276, 10.5000, 0.2903, -900.1000, 1488.0611, 15.5000, 31.0000, 0.0012, 0.6562, 136.7188, 0.8287, 0.1436, 1.0000, 0.0608, 7.2347, 1.7742, 8.0645, 11.2000, 25.2732, 12.0800, 17.4355, 21.4323, 73.1429, 2.0000, 0.0000, 0.8125
1, 0, 5.5000, 4.0000, 0.0000, 0.0000, 6.2000, 0.0000, -152130.3700, 1759.2778, 6.0000, 5140.0000, 0.0000, 0.1394, 166.5381, 0.8082, 0.1674, 1.0000, 0.0263, 12.0491, 1.2500, 13.2500, 3.1000, 101.0681, 260.8900, -0.8335, 2062.2347, 60.0463, 367.0000, 0.0049, 0.2496
2, 26, 5.0759, 4.0000, 0.0016, 0.0330, 7.9000, 0.3418, -600.1800, 1862.2257, 11.0000, 20.7500, 0.0004, 0.5795, 126.5496, 0.7979, 0.1646, 12.0000, 0.0854, 8.9313, 1.4684, 7.6835, 6.0000, 62.5660, 8.7900, 9.4391, 14.0831, 79.0204, 6.0000, 0.0063, 0.7273
3, 483, 4.7949, 4.0000, 0.0006, 0.0214, 8.5000, 0.3504, -370.0500, 2262.0326, 5.5000, 13.0000, 0.0003, 0.4921, 176.3668, 0.8060, 0.1583, 25.0000, 0.0485, 9.7862, 1.5470, 7.4530, 7.4000, 62.7631, 8.7900, 7.7347, 13.0632, 56.7000, 11.0000, 0.0143, 0.6270
4, 1187, 5.0206, 4.0000, 0.0012, 0.0230, 8.6000, 0.3402, -559.3600, 1749.1542, 11.0000, 19.4000, 0.0003, 0.5534, 122.5375, 0.8159, 0.1575, 18.0000, 0.0549, 9.2172, 1.5567, 7.5567, 3.1000, 55.4471, 9.5000, 10.3451, 15.1827, 81.6077, 10.0000, 0.0035, 0.6990
5, 1755, 5.2394, 5.0000, 0.0002, 0.0227, 10.4000, 0.3944, -683.3800, 4120.5905, 14.0000, 23.6667, 0.0002, 0.7297, 138.7874, 0.8182, 0.1477, 12.0000, 0.0295, 8.4527, 1.6620, 7.2535, 3.1000, 42.2105, 9.7200, 13.2513, 15.6638, 72.0526, 9.0000, 0.0114, 0.7973
6, 2198, 4.7833, 4.0000, 0.0017, 0.0137, 8.1000, 0.4333, -873.7200, 2749.0599, 16.0000, 30.0000, 0.0005, 0.6452, 187.3049, 0.8269, 0.1593, 13.0000, 0.0055, 8.4012, 1.5167, 6.7667, 3.1000, 48.0750, 9.7100, 14.0067, 16.6667, 53.3889, 3.0000, 0.0000, 0.7581
7, 2565, 4.6471, 4.0000, 0.0013, 0.0146, 9.2000, 0.3824, -990.7800, 2219.9870, 17.5000, 34.0000, 0.0004, 0.5810, 186.8481, 0.8244, 0.1545, 32.0000, 0.0276, 9.1585, 1.5980, 6.8137, 3.1000, 37.1309, 9.9800, 16.5269, 19.8745, 53.5194, 5.0000, 0.0065, 0.7143
8, 3183, 4.6484, 4.0000, 0.0012, 0.0190, 8.1000, 0.4297, -743.4900, 1965.0723, 14.5000, 25.6000, 0.0003, 0.4887, 198.9937, 0.8204, 0.1605, 26.0000, 0.0177, 9.7534, 1.5234, 6.3594, 9.4000, 51.9682, 9.0600, 12.3706, 15.2400, 50.2528, 7.0000, 0.0000, 0.6391
9, 3921, 5.1613, 4.0000, 0.0006, 0.0160, 7.3000, 0.4387, -904.3600, 2545.7289, 15.0000, 31.0000, 0.0001, 0.5750, 99.2188, 0.8139, 0.1655, 36.0000, 0.0285, 9.5273, 1.5484, 6.3742, 3.1000, 44.3765, 9.2200, 14.7710, 18.5935, 100.7874, 13.0000, 0.0046, 0.7000
10, 4800, 4.4884, 3.0000, 0.0000, 0.0448, 7.4000, 0.3721, -304.6900, 2407.1681, 4.5000, 10.7500, 0.0010, 0.5745, 298.7777, 0.7937, 0.1614, 7.0000, 0.0628, 8.3415, 1.4651, 6.7209, 7.2000, 71.9749, 7.5300, 5.8909, 10.8116, 33.4697, 4.0000, 0.0000, 0.6809
11, 5026, 5.2800, 4.0000, 0.0013, 0.0152, 9.1000, 0.3333, -724.4600, 1826.6296, 14.5000, 25.0000, 0.0004, 0.5769, 111.7686, 0.8174, 0.1543, 17.0000, 0.0457, 8.7885, 1.6667, 7.4000, 6.4000, 40.4600, 10.1400, 13.8267, 16.9333, 89.4706, 8.0000, 0.0130, 0.7308
12, 5489, 5.4234, 4.0000, 0.0010, 0.0121, 7.8000, 0.4054, -807.5000, 1933.3861, 14.5000, 27.7500, 0.0003, 0.5652, 101.3233, 0.8076, 0.1621, 32.0000, 0.0273, 9.2404, 1.5495, 7.0090, 3.1000, 47.5769, 9.4100, 13.5172, 17.9468, 98.6940, 7.0000, 0.0182, 0.7130
13, 6152, 4.7160, 4.0000, 0.0011, 0.0174, 7.1000, 0.4568, -586.3500, 1820.5575, 11.5000, 20.2500, 0.0004, 0.5882, 110.7266, 0.8170, 0.1656, 25.0000, 0.0283, 8.8862, 1.5802, 6.2346, 7.2000, 52.5924, 8.9100, 10.9544, 15.5074, 90.3125, 8.0000, 0.0000, 0.7294
